387581
71459
4636
3933
3876
3876
13091
2546
3838
8873
3895
3800
3781
2584
2888
3819
2527
2470
3895
2983
2375
3762
9101
2546
2432
3933
3724
3990
3990
3952
3857
3800
4237
4370
4408
4541
2983
2831
4351
3116
4313
4275
4389
4294
3382
2850
2850
4370
12502
4332
2945
8151
4294
4389
4294
3040
4256
4522
4313
4294
4370
4351
4313
4503
2964
4275
3040
4275
4389
4370
4389
4351
4465
4788
2888
3895
3857
2489
3781
3724
4028
4047
3800
3705
3762
3876
3781
3838
3895
5567
4617
3819
3838
3838
2508
4180
3762
3819
3876
4047
3762
3990
3743
2451
3876
4085
3743
3971
3952
4237
4256
3971
2736
4275
2774
3914
4066
3857
4028
4066
3857
3971
4047
3914
2755
3895
3876
4161
3914
3857
3933
4009
4104
3914
4085
3914
3952
4142
4028
3819
4142
3914
4142
4104
3876
4123
4427
3781
3990
2565
3781
3800
4028
2527
3971
3762
4085
3800
3914
3781
3838
3990
3990
8892
4978
7467
8246
8056
8626
7391
6346
9139
4807
12103
3762
4161
7011
4579
3857
3781
2508
3914
2527
4009
3781
4028
3933
4047
3800
3933
3762
3781
3895
4009
8683
4864
4256
3914
3971
8474
4807
3971
3838
2584
3990
3705
3971
3781
3762
4009
7258
5111
4237
4579
3838
3819
3914
3838
2584
5339
4769
4978
9595
4674
2527
4693
5814
3990
3838
16207
3990
2470
3857
3819
4085
2470
4085
3781
3857
3971
2451
3914
3990
3971
3800
2584
3781
4047
3971
3933
4047
3914
3762
2489
3914
4199
2584
4085
3876
3819
3876
4788
3971
2394
3743
3876
3914
3781
3971
4655
10317
6498
5719
5586
5605
5700
5586
5510
5662
5738
5491
5548
5472
3610
5434
5643
4465
4237
4294
4294
4351
4446
4484
4294
4180
4199
4256
4237
4370
4522
4180
2945
4313
4218
4199
4332
4237
4199
4313
4408
4180
4199
4370
4351
2869
4370
4332
4294
4180
4370
4142
4351
4085
3895
2394
2299
2280
2261
3952
4009
4104
3762
4028
3838
3990
3952
4028
2413
3914
3914
4104
2394
2299
2223
3724
3876
3895
4009
3800
4047
3838
4047
3800
4066
3762
3990
3933
3876
3819
3971
2356
3838
3933
3971
3933
3819
4009
4199
4028
3971
3895
4161
3857
3876
3895
3933
3857
3952
4028
3838
3933
3838
3857
3876
4066
3857
4066
3800
4047
3819
3876
3838
3857
4028
3933
3895
3914
4104
3895
3876
2394
4142
2470
4199
4161
2565
4028
3990
3971
3800
2337
3876
3914
3857
3838
3952
4180
3800
4161
2432
3952
3876
3876
3781
4009
3895
4123
3838
3895
3743
3895
4085
3819
2432
3800
4028
3762
4161
3914
4085
3876
3876
3819
3857
3876
4218
3857
3781
4142
3895
3857
3762
3819
3952
4123
3857
3895
4085
3819
3800
3990
3857
3933
2375
3914
3895
2394
3952
2489
3857
4009
3895
3876
3914
3876
2432
3819
3800
4028
3857
3971
2318
3819
3743
3800
3857
2356
2280
3762
3819
3800
2565
4028
3895
4047
4066
3838
4009
2356
3819
3838
3781
3857
3857
3800
3914
3819
3857
3800
3838
3838
3876
2413
3819
3838
3933
2394
2375
3971
3838
3819
3914
3819
3876
4104
2489
3876
3914
3800
3952
3914
2565
4256
4142
3895
2394
3952
2337
3800
3990
3857
4123
3933
3971
2375
4066
4237
3971
3914
3914
3933
3857
3819
3800
3819
3819
3876
3838
3819
4009
4066
3876
3857
4104
3876
3895
3876
3952
3952
3914
4237
3952
2432
2318
3819
3762
3971
2394
4066
3933
3876
3914
2413
3838
2375
3800
2432
3933
4104
2413
2356
4104
2318
4047
3838
4028
2603
3990
4123
2470
3800
3914
2394
2242
3914
3819
3914
3838
3876
3876
2451
2394
3876
4009
3819
3933
3914
4180
3857
2394
3819
3857
3990
3933
3895
4066
4009
3990
3838
4978
4085
4199
