Starting
13974
13957
13933
14031
14108
13884
14084
15289
14012
14049
14248
13821
13771
14162
13901
13952
13968
13848
13905
13999
13876
13999
14096
13938
13884
13775
13910
13799
13927
13995
14065
13789
14112
13980
14012
13807
14063
14041
13962
13945
14049
14154
14157
17300
13931
13903
14712
13954
14025
13905
14010
14049
14014
14025
13979
13992
14086
14035
13927
13968
14248
14183
14099
13913
14165
13980
13990
14092
13925
13932
14193
13938
13761
14195
14313
14063
13781
13905
13884
30096
13907
13775
13984
14112
13846
13726
13943
13868
39464
14811
14129
22314
14329
14076
23751
14285
13891
13751
14012
13950
14173
13869
13832
13830
14027
14327
14091
13872
14112
14171
14029
14118
13876
17762
14494
14150
14191
14091
13969
14301
13852
14072
14047
14240
14256
19520
14599
13866
13655
31429
14457
14198
14059
14252
13972
13822
13866
13685
13907
13726
13645
13872
13677
13822
13795
13844
13973
13661
13700
13703
13821
13594
13999
13703
13791
13578
13829
13559
13736
13718
13848
13923
18097
15177
13738
14445
14149
13852
13943
13939
14108
13938
13829
12852
13049
13179
13047
13299
12984
13134
13194
13000
13061
