141607
1596
1330
1292
1254
1254
1311
1292
1197
1311
1311
1330
1330
1292
1273
2242
1292
1501
1026
1254
1330
1254
1292
1292
1349
1311
2261
2223
2318
2242
2299
2242
2090
1615
1596
1539
1501
1254
1501
1482
1349
1444
1577
1501
1444
1463
1425
1406
1368
1349
1406
1349
1349
